ID,Country,Year,Series,Value
458,Malaysia,2009,Public expenditure on education (% of government expenditure),18.5
458,Malaysia,2009,Public expenditure on education (% of GDP),6
458,Malaysia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.2
458,Malaysia,2010,Expenditure by level of education: primary (as % of government expenditure),28.6
458,Malaysia,2010,Expenditure by level of education: secondary (as % of government expenditure),33.7
458,Malaysia,2010,Expenditure by level of education: tertiary (as % of government expenditure),34.5
458,Malaysia,2010,Public expenditure on education (% of government expenditure),18.4
458,Malaysia,2010,Public expenditure on education (% of GDP),5
458,Malaysia,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),24.4
458,Malaysia,2016,All staff compensation as % of total expenditure in public institutions (%),67.6
458,Malaysia,2016,Capital expenditure as % of total expenditure in public institutions (%),8.1
458,Malaysia,2016,Expenditure by level of education: pre-primary (as % of government expenditure),3.4
458,Malaysia,2016,Expenditure by level of education: primary (as % of government expenditure),33.8
458,Malaysia,2016,Expenditure by level of education: secondary (as % of government expenditure),39.4
458,Malaysia,2016,Expenditure by level of education: tertiary (as % of government expenditure),23.4
458,Malaysia,2016,Public expenditure on education (% of government expenditure),20.6
458,Malaysia,2016,Public expenditure on education (% of GDP),4.8
462,Maldives,2005,Expenditure by level of education: primary (as % of government expenditure),54.1
462,Maldives,2005,Public expenditure on education (% of government expenditure),13
462,Maldives,2005,Public expenditure on education (% of GDP),5
462,Maldives,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.5
462,Maldives,2010,All staff compensation as % of total expenditure in public institutions (%),78.3
462,Maldives,2010,Capital expenditure as % of total expenditure in public institutions (%),1.2
462,Maldives,2010,Expenditure by level of education: pre-primary (as % of government expenditure),12.7
462,Maldives,2010,Expenditure by level of education: primary (as % of government expenditure),42.5
462,Maldives,2010,Expenditure by level of education: secondary (as % of government expenditure),25
462,Maldives,2010,Expenditure by level of education: tertiary (as % of government expenditure),7.3
462,Maldives,2010,Public expenditure on education (% of government expenditure),12.5
462,Maldives,2010,Public expenditure on education (% of GDP),4.1
462,Maldives,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),38.4
462,Maldives,2016,All staff compensation as % of total expenditure in public institutions (%),60.8
462,Maldives,2016,Capital expenditure as % of total expenditure in public institutions (%),0.7
462,Maldives,2016,Expenditure by level of education: pre-primary (as % of government expenditure),10.8
462,Maldives,2016,Expenditure by level of education: primary (as % of government expenditure),36.4
462,Maldives,2016,Expenditure by level of education: secondary (as % of government expenditure),21.6
462,Maldives,2016,Expenditure by level of education: tertiary (as % of government expenditure),20.6
462,Maldives,2016,Public expenditure on education (% of government expenditure),11.1
462,Maldives,2016,Public expenditure on education (% of GDP),4.3
466,Mali,2005,Public expenditure on education (% of government expenditure),16.3
466,Mali,2005,Public expenditure on education (% of GDP),3.5
466,Mali,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),40.9
466,Mali,2010,All staff compensation as % of total expenditure in public institutions (%),54.1
466,Mali,2010,Capital expenditure as % of total expenditure in public institutions (%),5
466,Mali,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.2
466,Mali,2010,Expenditure by level of education: primary (as % of government expenditure),25.3
466,Mali,2010,Expenditure by level of education: secondary (as % of government expenditure),53.8
466,Mali,2010,Expenditure by level of education: tertiary (as % of government expenditure),20.7
466,Mali,2010,Public expenditure on education (% of government expenditure),16.5
466,Mali,2010,Public expenditure on education (% of GDP),3.3
466,Mali,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),34.4
466,Mali,2015,All staff compensation as % of total expenditure in public institutions (%),61.8
466,Mali,2015,Capital expenditure as % of total expenditure in public institutions (%),3.8
466,Mali,2015,Expenditure by level of education: pre-primary (as % of government expenditure),0.3
466,Mali,2015,Expenditure by level of education: primary (as % of government expenditure),45.1
466,Mali,2015,Expenditure by level of education: secondary (as % of government expenditure),33
466,Mali,2015,Expenditure by level of education: tertiary (as % of government expenditure),20.8
466,Mali,2015,Public expenditure on education (% of government expenditure),18.2
466,Mali,2015,Public expenditure on education (% of GDP),3.8
470,Malta,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.5
470,Malta,2004,All staff compensation as % of total expenditure in public institutions (%),79.9
470,Malta,2004,Capital expenditure as % of total expenditure in public institutions (%),5.6
470,Malta,2004,Expenditure by level of education: pre-primary (as % of government expenditure),5.2
470,Malta,2004,Expenditure by level of education: primary (as % of government expenditure),21.1
470,Malta,2004,Expenditure by level of education: secondary (as % of government expenditure),39.8
470,Malta,2004,Expenditure by level of education: tertiary (as % of government expenditure),11
470,Malta,2004,Public expenditure on education (% of government expenditure),10.6
470,Malta,2004,Public expenditure on education (% of GDP),4.5
470,Malta,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),17.5
470,Malta,2010,All staff compensation as % of total expenditure in public institutions (%),72.4
470,Malta,2010,Capital expenditure as % of total expenditure in public institutions (%),10.1
470,Malta,2010,Expenditure by level of education: pre-primary (as % of government expenditure),7.4
470,Malta,2010,Expenditure by level of education: primary (as % of government expenditure),21.6
470,Malta,2010,Expenditure by level of education: secondary (as % of government expenditure),45.7
470,Malta,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.8
470,Malta,2010,Public expenditure on education (% of government expenditure),15.7
470,Malta,2010,Public expenditure on education (% of GDP),6.5
470,Malta,2014,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.2
470,Malta,2014,All staff compensation as % of total expenditure in public institutions (%),79.1
470,Malta,2014,Capital expenditure as % of total expenditure in public institutions (%),7.8
470,Malta,2014,Expenditure by level of education: pre-primary (as % of government expenditure),7.2
470,Malta,2014,Expenditure by level of education: primary (as % of government expenditure),21
470,Malta,2014,Expenditure by level of education: secondary (as % of government expenditure),33
470,Malta,2014,Expenditure by level of education: tertiary (as % of government expenditure),19.3
470,Malta,2014,Public expenditure on education (% of government expenditure),17.5
470,Malta,2014,Public expenditure on education (% of GDP),7.2
584,Marshall Islands,2002,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.6
584,Marshall Islands,2002,All staff compensation as % of total expenditure in public institutions (%),75
584,Marshall Islands,2002,Capital expenditure as % of total expenditure in public institutions (%),2.4
584,Marshall Islands,2002,Expenditure by level of education: primary (as % of government expenditure),45.5
584,Marshall Islands,2002,Expenditure by level of education: secondary (as % of government expenditure),38.9
584,Marshall Islands,2002,Expenditure by level of education: tertiary (as % of government expenditure),14.7
584,Marshall Islands,2002,Public expenditure on education (% of government expenditure),14.8
584,Marshall Islands,2002,Public expenditure on education (% of GDP),8.7
